InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSales,Year,Month,MonthName
550279,21746,SMALL RED RETROSPOT WINDMILL,2,2011-04-15 13:16:00,1.25,14700.0,United Kingdom,2.5,2011,4,April
581405,15056P,EDWARDIAN PARASOL PINK,1,2011-12-08 13:50:00,5.95,13521.0,United Kingdom,5.95,2011,12,December
566042,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-09-08 13:53:00,1.95,17811.0,United Kingdom,3.9,2011,9,September
545901,22495,SET OF 2 ROUND TINS CAMEMBERT ,2,2011-03-07 17:52:00,2.95,15834.0,United Kingdom,5.9,2011,3,March
560870,23209,LUNCH BAG DOILEY PATTERN ,10,2011-07-21 14:34:00,1.65,13157.0,United Kingdom,16.5,2011,7,July
572726,85150,LADIES & GENTLEMEN METAL SIGN,3,2011-10-25 15:19:00,2.55,16056.0,United Kingdom,7.6499999999999995,2011,10,October
543468,22672,FRENCH BATHROOM SIGN BLUE METAL,4,2011-02-08 14:45:00,1.65,14562.0,United Kingdom,6.6,2011,2,February
555742,22046,TEA PARTY  WRAPPING PAPER ,25,2011-06-07 10:34:00,0.42,16949.0,United Kingdom,10.5,2011,6,June
568141,22150,3 STRIPEY MICE FELTCRAFT,1,2011-09-25 11:21:00,1.95,16326.0,United Kingdom,1.95,2011,9,September
558995,21208,PASTEL COLOUR HONEYCOMB FAN,12,2011-07-05 12:03:00,0.39,17671.0,United Kingdom,4.68,2011,7,July
573245,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2011-10-28 12:08:00,4.25,17841.0,United Kingdom,8.5,2011,10,October
557289,21901,"KEY FOB , BACK DOOR ",2,2011-06-19 12:58:00,0.65,16880.0,United Kingdom,1.3,2011,6,June
541859,22377,BOTTLE BAG RETROSPOT ,1,2011-01-23 15:34:00,2.1,14606.0,United Kingdom,2.1,2011,1,January
553464,23089,GLASS BON BON JAR,12,2011-05-17 11:07:00,1.65,16218.0,United Kingdom,19.799999999999997,2011,5,May
567462,23209,LUNCH BAG VINTAGE DOILY ,2,2011-09-20 12:35:00,1.65,14446.0,United Kingdom,3.3,2011,9,September
555949,21394,RED POLKADOT BEAKER ,48,2011-06-08 10:50:00,0.39,16626.0,United Kingdom,18.72,2011,6,June
552269,22161,HEART DECORATION RUSTIC HANGING ,1,2011-05-08 11:52:00,0.65,16121.0,United Kingdom,0.65,2011,5,May
560259,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-07-17 13:29:00,2.1,13654.0,United Kingdom,12.600000000000001,2011,7,July
547382,22410,MONEY BOX HOUSEKEEPING DESIGN,2,2011-03-22 15:31:00,1.25,15457.0,United Kingdom,2.5,2011,3,March
580879,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-12-06 12:18:00,4.25,17346.0,United Kingdom,8.5,2011,12,December
550805,22383,LUNCH BAG SUKI DESIGN ,30,2011-04-20 15:38:00,1.65,13162.0,United Kingdom,49.5,2011,4,April
560119,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-07-15 10:21:00,8.25,12815.0,Poland,16.5,2011,7,July
563451,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-08-16 14:34:00,3.75,18241.0,United Kingdom,15.0,2011,8,August
575728,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-11-10 19:40:00,1.25,14911.0,EIRE,30.0,2011,11,November
555558,23200,JUMBO BAG PEARS,2,2011-06-05 14:06:00,2.08,14159.0,United Kingdom,4.16,2011,6,June
569556,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-10-05 08:50:00,1.25,14936.0,Channel Islands,15.0,2011,10,October
544459,22978,PANTRY ROLLING PIN,6,2011-02-20 13:52:00,3.75,17838.0,United Kingdom,22.5,2011,2,February
546223,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,2011-03-10 12:22:00,0.85,14854.0,United Kingdom,10.2,2011,3,March
568213,22049,WRAP CHRISTMAS SCREEN PRINT,25,2011-09-25 16:06:00,0.19,15214.0,United Kingdom,4.75,2011,9,September
557976,21238,RED RETROSPOT CUP,2,2011-06-24 10:33:00,0.85,18118.0,United Kingdom,1.7,2011,6,June
563371,23206,LUNCH BAG APPLE DESIGN,10,2011-08-16 09:39:00,1.65,14006.0,United Kingdom,16.5,2011,8,August
576190,47599B,BLUE PARTY BAGS ,6,2011-11-14 11:46:00,2.1,15039.0,United Kingdom,12.600000000000001,2011,11,November
574532,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2011-11-04 14:19:00,2.55,15676.0,United Kingdom,15.299999999999999,2011,11,November
569248,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-10-03 10:09:00,2.49,12886.0,United Kingdom,14.940000000000001,2011,10,October
553039,22088,PAPER BUNTING COLOURED LACE,40,2011-05-13 08:21:00,2.55,16422.0,United Kingdom,102.0,2011,5,May
562809,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-08-09 15:12:00,2.95,16775.0,United Kingdom,2.95,2011,8,August
567213,22867,HAND WARMER BIRD DESIGN,3,2011-09-19 11:04:00,2.1,14684.0,United Kingdom,6.300000000000001,2011,9,September
567183,22224,WHITE LOVEBIRD LANTERN,6,2011-09-18 15:32:00,2.95,14769.0,United Kingdom,17.700000000000003,2011,9,September
552572,23208,LUNCH BAG VINTAGE LEAF DESIGN,100,2011-05-10 12:11:00,1.45,14680.0,United Kingdom,145.0,2011,5,May
567639,22303,COFFEE MUG APPLES DESIGN,24,2011-09-21 14:07:00,2.55,15290.0,United Kingdom,61.199999999999996,2011,9,September
537192,21864,UNION JACK FLAG PASSPORT COVER ,1,2010-12-05 13:42:00,2.1,16402.0,United Kingdom,2.1,2010,12,December
548496,22963,JAM JAR WITH GREEN LID,96,2011-03-31 13:40:00,0.72,12678.0,France,69.12,2011,3,March
571464,22167, OVAL WALL MIRROR DIAMANTE ,3,2011-10-17 14:28:00,9.95,14805.0,United Kingdom,29.849999999999998,2011,10,October
562688,21248,DOOR HANGER  MUM + DADS ROOM,3,2011-08-08 13:53:00,1.45,13869.0,United Kingdom,4.35,2011,8,August
558111,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-06-26 16:06:00,2.55,17114.0,United Kingdom,5.1,2011,6,June
564642,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-08-26 13:22:00,0.83,13527.0,United Kingdom,6.64,2011,8,August
573572,22776,SWEETHEART 3 TIER CAKE STAND ,3,2011-10-31 14:03:00,9.95,14527.0,United Kingdom,29.849999999999998,2011,10,October
543394,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,96,2011-02-08 10:17:00,2.55,15797.0,United Kingdom,244.79999999999998,2011,2,February
579559,23581,JUMBO BAG PAISLEY PARK,1,2011-11-30 11:30:00,2.08,16764.0,United Kingdom,2.08,2011,11,November
581125,22422,TOOTHPASTE TUBE PEN,18,2011-12-07 12:41:00,0.12,14087.0,United Kingdom,2.16,2011,12,December
577126,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,2011-11-17 19:22:00,1.25,12406.0,Denmark,15.0,2011,11,November
557790,21169,YOU'RE CONFUSING ME METAL SIGN ,6,2011-06-22 16:33:00,1.69,14099.0,United Kingdom,10.14,2011,6,June
580502,23506,MINI PLAYING CARDS SPACEBOY ,3,2011-12-04 13:15:00,0.42,16931.0,United Kingdom,1.26,2011,12,December
544914,20728,LUNCH BAG CARS BLUE,10,2011-02-24 15:39:00,1.65,16722.0,United Kingdom,16.5,2011,2,February
568995,22379,RECYCLING BAG RETROSPOT ,5,2011-09-29 16:53:00,2.1,16779.0,United Kingdom,10.5,2011,9,September
576224,35648,VINTAGE BEAD PINK PURSE ,24,2011-11-14 13:08:00,0.83,15458.0,United Kingdom,19.919999999999998,2011,11,November
554323,22995,TRAVEL CARD WALLET SUKI,24,2011-05-23 15:33:00,0.42,16729.0,United Kingdom,10.08,2011,5,May
573380,23084,RABBIT NIGHT LIGHT,4,2011-10-30 14:04:00,2.08,14572.0,United Kingdom,8.32,2011,10,October
573326,22059,CERAMIC STRAWBERRY DESIGN MUG,12,2011-10-30 11:08:00,1.49,15298.0,United Kingdom,17.88,2011,10,October
562540,23254,CHILDRENS CUTLERY DOLLY GIRL ,1,2011-08-05 15:38:00,4.15,17400.0,United Kingdom,4.15,2011,8,August
553352,22501,PICNIC BASKET WICKER LARGE,2,2011-05-16 13:41:00,9.95,13089.0,United Kingdom,19.9,2011,5,May
557793,22813,PACK 3 BOXES BIRD PANNETONE ,1,2011-06-22 17:30:00,1.95,14998.0,United Kingdom,1.95,2011,6,June
542275,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-01-27 10:18:00,3.95,13089.0,United Kingdom,15.8,2011,1,January
560453,22076,6 RIBBONS EMPIRE  ,12,2011-07-19 09:52:00,1.65,13209.0,United Kingdom,19.799999999999997,2011,7,July
565726,23286,BLUE VINTAGE SPOT BEAKER,8,2011-09-06 11:58:00,0.85,14360.0,United Kingdom,6.8,2011,9,September
580831,47593B,SCOTTIE DOGS BABY BIB,48,2011-12-06 11:39:00,0.39,14418.0,United Kingdom,18.72,2011,12,December
558567,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-06-30 14:37:00,2.08,14191.0,United Kingdom,20.8,2011,6,June
569698,20726,LUNCH BAG WOODLAND,10,2011-10-05 15:49:00,1.65,14054.0,United Kingdom,16.5,2011,10,October
570466,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2011-10-10 16:03:00,0.55,16791.0,United Kingdom,0.55,2011,10,October
541615,22820,GIFT BAG BIRTHDAY,12,2011-01-20 10:43:00,0.65,16395.0,United Kingdom,7.800000000000001,2011,1,January
537026,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-03 16:35:00,2.1,12395.0,Belgium,25.200000000000003,2010,12,December
540907,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,2011-01-12 11:52:00,3.75,13488.0,United Kingdom,22.5,2011,1,January
536409,21866,UNION JACK FLAG LUGGAGE TAG,1,2010-12-01 11:45:00,1.25,17908.0,United Kingdom,1.25,2010,12,December
551351,71101E,STANDING FAIRY POLE SUPPORT ,24,2011-04-28 10:20:00,0.72,14298.0,United Kingdom,17.28,2011,4,April
572054,22189,CREAM HEART CARD HOLDER,4,2011-10-20 12:31:00,3.95,12642.0,Germany,15.8,2011,10,October
541976,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-01-24 14:39:00,2.95,16168.0,United Kingdom,35.400000000000006,2011,1,January
543028,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-02-02 15:09:00,4.25,14443.0,United Kingdom,17.0,2011,2,February
548970,20712,JUMBO BAG WOODLAND ANIMALS,100,2011-04-05 11:03:00,1.65,14646.0,Netherlands,165.0,2011,4,April
575983,22573,STAR WOODEN CHRISTMAS DECORATION,8,2011-11-13 13:45:00,0.85,13379.0,United Kingdom,6.8,2011,11,November
544672,21094,SET/6 RED SPOTTY PAPER PLATES,96,2011-02-22 15:45:00,0.64,14646.0,Netherlands,61.44,2011,2,February
542430,22961,JAM MAKING SET PRINTED,12,2011-01-28 10:10:00,1.45,13552.0,United Kingdom,17.4,2011,1,January
563613,23052,RECYCLED ACAPULCO MAT TURQUOISE,4,2011-08-18 08:49:00,8.25,12688.0,Israel,33.0,2011,8,August
572880,20755,BLUE PAISLEY POCKET BOOK,3,2011-10-26 13:35:00,0.85,16415.0,United Kingdom,2.55,2011,10,October
540511,22033,BOTANICAL ROSE GREETING CARD,24,2011-01-09 11:34:00,0.42,14472.0,United Kingdom,10.08,2011,1,January
578517,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,24,2011-11-24 13:53:00,6.95,16523.0,United Kingdom,166.8,2011,11,November
564489,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-25 14:13:00,1.65,15950.0,United Kingdom,16.5,2011,8,August
537042,21755,LOVE BUILDING BLOCK WORD,1,2010-12-05 10:45:00,5.95,13838.0,United Kingdom,5.95,2010,12,December
549245,20992,JAZZ HEARTS PURSE NOTEBOOK,6,2011-04-07 11:59:00,0.85,15005.0,United Kingdom,5.1,2011,4,April
567184,22696,WICKER WREATH LARGE,3,2011-09-18 15:41:00,1.95,16033.0,United Kingdom,5.85,2011,9,September
552972,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2011-05-12 13:43:00,0.65,16043.0,United Kingdom,15.600000000000001,2011,5,May
569220,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,2011-10-02 13:26:00,3.75,16007.0,United Kingdom,7.5,2011,10,October
543111,22791,T-LIGHT GLASS FLUTED ANTIQUE,6,2011-02-03 12:44:00,1.25,15719.0,United Kingdom,7.5,2011,2,February
571282,21116,OWL DOORSTOP,1,2011-10-16 13:24:00,4.95,15545.0,United Kingdom,4.95,2011,10,October
560875,85099F,JUMBO BAG STRAWBERRY,10,2011-07-21 15:12:00,2.08,13562.0,United Kingdom,20.8,2011,7,July
580331,22112,CHOCOLATE HOT WATER BOTTLE,48,2011-12-02 15:53:00,4.25,13017.0,United Kingdom,204.0,2011,12,December
566025,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-09-08 12:55:00,1.65,17634.0,United Kingdom,1.65,2011,9,September
581514,17091J,VANILLA INCENSE IN TIN,24,2011-12-09 11:20:00,0.38,17754.0,United Kingdom,9.120000000000001,2011,12,December
566726,23412,HEART MIRROR ANTIQUE WHITE,3,2011-09-14 13:12:00,7.5,15021.0,United Kingdom,22.5,2011,9,September
580903,22571,ROCKING HORSE RED CHRISTMAS ,5,2011-12-06 12:56:00,0.85,14606.0,United Kingdom,4.25,2011,12,December
579516,23406,HOME SWEET HOME KEY HOLDER,1,2011-11-29 17:52:00,6.25,17841.0,United Kingdom,6.25,2011,11,November
561485,22467,GUMBALL COAT RACK,6,2011-07-27 13:42:00,2.55,17841.0,United Kingdom,15.299999999999999,2011,7,July
538003,22914,BLUE COAT RACK PARIS FASHION,6,2010-12-09 12:05:00,4.95,12429.0,Denmark,29.700000000000003,2010,12,December
562313,23108,SET OF 10 LED DOLLY LIGHTS,4,2011-08-04 11:38:00,6.25,14640.0,United Kingdom,25.0,2011,8,August
579492,23349,ROLL WRAP VINTAGE CHRISTMAS,12,2011-11-29 15:23:00,1.25,12670.0,France,15.0,2011,11,November
567816,85034A,3 GARDENIA MORRIS BOXED CANDLES,3,2011-09-22 12:34:00,4.25,17243.0,United Kingdom,12.75,2011,9,September
564145,22297,HEART IVORY TRELLIS SMALL,24,2011-08-23 12:18:00,1.25,14329.0,United Kingdom,30.0,2011,8,August
548234,22383,LUNCH BAG SUKI DESIGN ,20,2011-03-30 10:32:00,1.65,17594.0,United Kingdom,33.0,2011,3,March
566063,35970,ZINC FOLKART SLEIGH BELLS,12,2011-09-08 15:41:00,1.69,16011.0,United Kingdom,20.28,2011,9,September
579456,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-11-29 14:20:00,2.95,13428.0,United Kingdom,2.95,2011,11,November
544394,22584,PACK OF 6 PANNETONE GIFT BOXES,12,2011-02-18 12:02:00,2.55,13932.0,United Kingdom,30.599999999999998,2011,2,February
548860,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-04-04 13:38:00,9.95,13263.0,United Kingdom,9.95,2011,4,April
572318,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,2011-10-23 16:19:00,2.1,15436.0,United Kingdom,4.2,2011,10,October
555849,23298,SPOTTY BUNTING,6,2011-06-07 13:33:00,4.95,13266.0,United Kingdom,29.700000000000003,2011,6,June
581325,22178,VICTORIAN GLASS HANGING T-LIGHT,18,2011-12-08 11:53:00,1.95,15877.0,United Kingdom,35.1,2011,12,December
560991,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-07-22 13:29:00,4.95,12438.0,Norway,14.850000000000001,2011,7,July
570197,22383,LUNCH BAG SUKI DESIGN ,1,2011-10-07 15:45:00,1.65,13755.0,United Kingdom,1.65,2011,10,October
552315,20726,LUNCH BAG WOODLAND,10,2011-05-08 16:10:00,1.65,12700.0,France,16.5,2011,5,May
566817,23208,LUNCH BAG VINTAGE LEAF DESIGN,30,2011-09-15 10:53:00,1.65,16160.0,United Kingdom,49.5,2011,9,September
575612,22633,HAND WARMER UNION JACK,12,2011-11-10 12:47:00,2.1,17416.0,United Kingdom,25.200000000000003,2011,11,November
570680,22049,WRAP CHRISTMAS SCREEN PRINT,25,2011-10-11 15:36:00,0.19,13969.0,United Kingdom,4.75,2011,10,October
569402,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-10-04 09:00:00,2.95,12413.0,France,17.700000000000003,2011,10,October
574340,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-11-04 10:08:00,1.45,17377.0,United Kingdom,2.9,2011,11,November
572330,84596G,SMALL CHOCOLATES PINK BOWL,1,2011-10-24 10:17:00,0.42,16426.0,United Kingdom,0.42,2011,10,October
578445,22174,PHOTO CUBE,4,2011-11-24 12:25:00,1.65,15005.0,United Kingdom,6.6,2011,11,November
561036,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,4,2011-07-24 11:54:00,1.25,13137.0,United Kingdom,5.0,2011,7,July
568400,22130,PARTY CONE CHRISTMAS DECORATION ,12,2011-09-27 10:27:00,0.85,13644.0,United Kingdom,10.2,2011,9,September
559032,23284,DOORMAT KEEP CALM AND COME IN,10,2011-07-05 14:53:00,6.75,17511.0,United Kingdom,67.5,2011,7,July
560190,21155,RED RETROSPOT PEG BAG,6,2011-07-15 12:33:00,2.55,15737.0,United Kingdom,15.299999999999999,2011,7,July
537372,37448,CERAMIC CAKE DESIGN SPOTTED MUG,8,2010-12-06 12:52:00,1.49,16919.0,United Kingdom,11.92,2010,12,December
554202,22429,ENAMEL MEASURING JUG CREAM,2,2011-05-23 12:14:00,4.25,13546.0,United Kingdom,8.5,2011,5,May
564182,84997D,CHILDRENS CUTLERY POLKADOT PINK,12,2011-08-23 14:55:00,4.15,17242.0,United Kingdom,49.800000000000004,2011,8,August
553863,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-05-19 14:05:00,4.15,13418.0,United Kingdom,16.6,2011,5,May
541684,22436,12 COLOURED PARTY BALLOONS,10,2011-01-20 15:22:00,0.65,15498.0,United Kingdom,6.5,2011,1,January
539181,21107,CREAM SLICE FLANNEL PINK SPOT ,3,2010-12-16 11:51:00,2.95,12748.0,United Kingdom,8.850000000000001,2010,12,December
562015,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-08-01 14:06:00,3.75,17615.0,United Kingdom,22.5,2011,8,August
546862,21277,FRENCH STYLE EMBOSSED HEART CABINET,1,2011-03-17 15:34:00,21.95,16216.0,United Kingdom,21.95,2011,3,March
555353,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-06-02 13:22:00,1.25,16928.0,United Kingdom,15.0,2011,6,June
538664,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,72,2010-12-13 15:46:00,1.25,14733.0,United Kingdom,90.0,2010,12,December
C579878,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-30 17:12:00,12.75,17340.0,United Kingdom,-12.75,2011,11,November
553666,POST,POSTAGE,2,2011-05-18 12:18:00,18.0,12679.0,France,36.0,2011,5,May
551988,22686,FRENCH BLUE METAL DOOR SIGN No,12,2011-05-05 15:08:00,1.25,12576.0,Poland,15.0,2011,5,May
566571,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-09-13 12:49:00,0.83,17037.0,United Kingdom,6.64,2011,9,September
560723,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-07-20 13:53:00,0.21,16464.0,United Kingdom,7.56,2011,7,July
577084,22627,MINT KITCHEN SCALES,12,2011-11-17 15:41:00,7.65,16626.0,United Kingdom,91.80000000000001,2011,11,November
538517,20754,RETROSPOT RED WASHING UP GLOVES,4,2010-12-12 16:05:00,2.1,17618.0,United Kingdom,8.4,2010,12,December
580997,23300,GARDENERS KNEELING PAD CUP OF TEA ,6,2011-12-06 17:23:00,1.65,15023.0,United Kingdom,9.899999999999999,2011,12,December
553538,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-05-17 15:26:00,1.45,15855.0,United Kingdom,1.45,2011,5,May
568191,22078,RIBBON REEL LACE DESIGN ,5,2011-09-25 14:37:00,2.1,16655.0,United Kingdom,10.5,2011,9,September
575838,46000S,POLYESTER FILLER PAD 40x40cm,8,2011-11-11 11:38:00,1.45,13999.0,United Kingdom,11.6,2011,11,November
573405,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,3,2011-10-30 15:55:00,0.42,13822.0,United Kingdom,1.26,2011,10,October
556751,23245,SET OF 3 REGENCY CAKE TINS,16,2011-06-14 12:09:00,4.15,15251.0,United Kingdom,66.4,2011,6,June
555125,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-05-31 15:26:00,0.65,13481.0,United Kingdom,10.4,2011,5,May
574476,22505,MEMO BOARD COTTAGE DESIGN,1,2011-11-04 12:20:00,4.95,17203.0,United Kingdom,4.95,2011,11,November
539002,21259,VICTORIAN SEWING BOX SMALL ,1,2010-12-15 12:30:00,5.95,14527.0,United Kingdom,5.95,2010,12,December
546742,84459B,YELLOW METAL CHICKEN HEART ,12,2011-03-16 12:26:00,1.49,12849.0,United Kingdom,17.88,2011,3,March
550539,22167, OVAL WALL MIRROR DIAMANTE ,1,2011-04-19 11:27:00,9.95,13479.0,United Kingdom,9.95,2011,4,April
577429,20837,FRENCH FLORAL CUSHION COVER ,12,2011-11-20 11:06:00,0.83,14881.0,United Kingdom,9.959999999999999,2011,11,November
537241,22632,HAND WARMER RED RETROSPOT,12,2010-12-06 10:18:00,2.1,14293.0,United Kingdom,25.200000000000003,2010,12,December
569790,22970,LONDON BUS COFFEE MUG,1,2011-10-06 11:42:00,2.55,15910.0,United Kingdom,2.55,2011,10,October
580911,22603,CHRISTMAS RETROSPOT TREE WOOD,12,2011-12-06 13:30:00,0.85,14503.0,United Kingdom,10.2,2011,12,December
552039,22026,BANQUET BIRTHDAY  CARD  ,12,2011-05-06 08:10:00,0.42,13081.0,United Kingdom,5.04,2011,5,May
541253,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-01-16 13:51:00,2.95,17841.0,United Kingdom,5.9,2011,1,January
540768,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-01-11 10:38:00,0.55,17428.0,United Kingdom,13.200000000000001,2011,1,January
543737,22690,DOORMAT HOME SWEET HOME BLUE ,4,2011-02-11 12:45:00,7.95,12477.0,Germany,31.8,2011,2,February
567656,85049H,URBAN BLACK RIBBONS ,7,2011-09-21 14:40:00,0.83,14096.0,United Kingdom,5.81,2011,9,September
558860,85216,ASSORTED CAKES FRIDGE MAGNETS,6,2011-07-04 12:18:00,0.65,17975.0,United Kingdom,3.9000000000000004,2011,7,July
580833,22804,PINK HANGING HEART T-LIGHT HOLDER,3,2011-12-06 11:41:00,2.95,16764.0,United Kingdom,8.850000000000001,2011,12,December
541835,22766,PHOTO FRAME CORNICE,4,2011-01-23 10:15:00,2.95,17243.0,United Kingdom,11.8,2011,1,January
572552,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-10-24 17:07:00,7.46,14096.0,United Kingdom,7.46,2011,10,October
567095,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-09-16 13:03:00,2.08,17049.0,United Kingdom,20.8,2011,9,September
563031,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1,2011-08-11 14:38:00,1.45,13263.0,United Kingdom,1.45,2011,8,August
578026,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,2011-11-22 13:29:00,9.95,17659.0,United Kingdom,19.9,2011,11,November
571028,22694,WICKER STAR ,2,2011-10-13 12:21:00,2.1,16770.0,United Kingdom,4.2,2011,10,October
550188,POST,POSTAGE,3,2011-04-14 18:57:00,40.0,12457.0,Switzerland,120.0,2011,4,April
575726,21819,GLITTER CHRISTMAS STAR ,5,2011-11-10 19:12:00,0.39,16791.0,United Kingdom,1.9500000000000002,2011,11,November
553831,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2011-05-19 11:36:00,2.95,14442.0,Channel Islands,17.700000000000003,2011,5,May
549153,22691,DOORMAT WELCOME SUNRISE,2,2011-04-06 15:47:00,7.95,13771.0,United Kingdom,15.9,2011,4,April
545156,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-02-28 13:27:00,1.25,13509.0,United Kingdom,30.0,2011,2,February
536938,22837,HOT WATER BOTTLE BABUSHKA ,36,2010-12-03 12:05:00,4.25,14680.0,United Kingdom,153.0,2010,12,December
580630,22154,ANGEL DECORATION 3 BUTTONS ,48,2011-12-05 12:11:00,0.42,12913.0,United Kingdom,20.16,2011,12,December
571561,23193,BUFFALO BILL TREASURE BOOK BOX,8,2011-10-18 10:02:00,2.25,14015.0,United Kingdom,18.0,2011,10,October
537601,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2010-12-07 12:43:00,1.69,17287.0,United Kingdom,11.83,2010,12,December
546679,21391,FRENCH LAVENDER SCENT HEART,3,2011-03-15 16:47:00,2.1,13121.0,United Kingdom,6.300000000000001,2011,3,March
573897,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-11-01 14:29:00,4.95,16729.0,United Kingdom,4.95,2011,11,November
553151,21166,COOK WITH WINE METAL SIGN ,12,2011-05-13 14:53:00,2.08,13089.0,United Kingdom,24.96,2011,5,May
544569,22200,FRYING PAN PINK POLKADOT,1,2011-02-21 12:58:00,4.25,16980.0,United Kingdom,4.25,2011,2,February
544808,22084,PAPER CHAIN KIT EMPIRE,5,2011-02-23 15:11:00,2.95,14562.0,United Kingdom,14.75,2011,2,February
578041,22727,ALARM CLOCK BAKELIKE RED ,1,2011-11-22 14:23:00,3.75,17338.0,United Kingdom,3.75,2011,11,November
564849,22193,RED DINER WALL CLOCK,4,2011-08-30 15:42:00,8.5,17675.0,United Kingdom,34.0,2011,8,August
540459,22497,SET OF 2 TINS VINTAGE BATHROOM ,18,2011-01-07 12:35:00,4.25,16191.0,United Kingdom,76.5,2011,1,January
574896,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,2011-11-07 14:51:00,0.42,17014.0,United Kingdom,0.42,2011,11,November
562968,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2011-08-11 10:55:00,1.95,14291.0,United Kingdom,23.4,2011,8,August
558637,22030,SWALLOWS GREETING CARD,12,2011-06-30 20:08:00,0.42,17891.0,United Kingdom,5.04,2011,6,June
572552,20728,LUNCH BAG CARS BLUE,1,2011-10-24 17:07:00,4.13,14096.0,United Kingdom,4.13,2011,10,October
